Start Time  Tuesday January 11 2022 18:05:13
Bitrate   500 kbit/s
Operating Mode  Std Ext ErrDet
Driver Version  4.1.212.0
"Bus","No","Time","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","237","00:00:27.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","238","00:00:27.187","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","239","00:00:27.242","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","240","00:00:27.402","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","241","00:00:27.543","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","242","00:00:27.624","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","243","00:00:27.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","244","00:00:27.843","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","245","00:00:28.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","246","00:00:28.062","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","247","00:00:28.143","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","248","00:00:28.402","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","249","00:00:28.443","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","250","00:00:28.497","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","251","00:00:28.743","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","252","00:00:28.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","253","00:00:28.935","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","254","00:00:29.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","255","00:00:29.043","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","256","00:00:29.343","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","257","00:00:29.371","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","258","00:00:29.402","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","259","00:00:29.643","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","260","00:00:29.808","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","261","00:00:29.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","262","00:00:29.943","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","263","00:00:30.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","264","00:00:30.196"," S    ","606","8","40 07 60 00 00 00 00 00","@.`....."
"USB-to-CAN V2 compact  CAN-1","265","00:00:30.196","      ","586","8","4B 07 60 00 01 00 00 00","K.`....."
"USB-to-CAN V2 compact  CAN-1","266","00:00:30.198","      ","586","8","80 07 60 00 00 00 02 06","..`....."
"USB-to-CAN V2 compact  CAN-1","267","00:00:30.243","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","268","00:00:30.246","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","269","00:00:30.402","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","270","00:00:30.543","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","271","00:00:30.681","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","272","00:00:30.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","273","00:00:30.843","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","274","00:00:31.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","275","00:00:31.119","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","276","00:00:31.143","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","277","00:00:31.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","278","00:00:31.443","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","279","00:00:31.555","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","280","00:00:31.743","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","281","00:00:31.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","282","00:00:31.992","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","283","00:00:32.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","284","00:00:32.043","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","285","00:00:32.343","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","286","00:00:32.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","287","00:00:32.430","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","288","00:00:32.643","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","289","00:00:32.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","290","00:00:32.865","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","291","00:00:32.943","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","292","00:00:33.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","293","00:00:33.243","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","294","00:00:33.303","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","295","00:00:33.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","296","00:00:33.543","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","297","00:00:33.739","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","298","00:00:33.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","299","00:00:33.843","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","300","00:00:34.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","301","00:00:34.143","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","302","00:00:34.176","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","303","00:00:34.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","304","00:00:34.443","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","305","00:00:34.614","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","306","00:00:34.730"," S    ","605","8","40 07 60 00 00 00 00 00","@.`....."
"USB-to-CAN V2 compact  CAN-1","307","00:00:34.731","      ","585","8","4B 07 60 00 01 00 00 00","K.`....."
"USB-to-CAN V2 compact  CAN-1","308","00:00:34.743","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","309","00:00:34.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","310","00:00:35.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","311","00:00:35.043","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","312","00:00:35.049","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","313","00:00:35.343","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","314","00:00:35.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","315","00:00:35.487","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","316","00:00:35.643","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","317","00:00:35.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","318","00:00:35.923","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","319","00:00:35.943","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","320","00:00:36.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","321","00:00:36.243","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","322","00:00:36.360","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","323","00:00:36.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","324","00:00:36.543","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","325","00:00:36.798","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","326","00:00:36.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","327","00:00:36.843","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","328","00:00:37.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","329","00:00:37.143","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","330","00:00:37.233","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","331","00:00:37.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","332","00:00:37.443","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","333","00:00:37.671","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","334","00:00:37.743","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","335","00:00:37.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","336","00:00:38.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","337","00:00:38.043","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","338","00:00:38.107","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","339","00:00:38.343","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","340","00:00:38.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","341","00:00:38.544","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","342","00:00:38.591"," S    ","604","8","40 07 60 00 00 00 00 00","@.`....."
"USB-to-CAN V2 compact  CAN-1","343","00:00:38.591","      ","584","8","4B 07 60 00 01 00 00 00","K.`....."
"USB-to-CAN V2 compact  CAN-1","344","00:00:38.643","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","345","00:00:38.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","346","00:00:38.943","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","347","00:00:38.982","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","348","00:00:39.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","349","00:00:39.243","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","350","00:00:39.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","351","00:00:39.417","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","352","00:00:39.543","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","353","00:00:39.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","354","00:00:39.843","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","355","00:00:39.855","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","356","00:00:40.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","357","00:00:40.143","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","358","00:00:40.291","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","359","00:00:40.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","360","00:00:40.443","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","361","00:00:40.729","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","362","00:00:40.743","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","363","00:00:40.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","364","00:00:41.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","365","00:00:41.043","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","366","00:00:41.166","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","367","00:00:41.343","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","368","00:00:41.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","369","00:00:41.602","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","370","00:00:41.643","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","371","00:00:41.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","372","00:00:41.943","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","373","00:00:42.007","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","374","00:00:42.040","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","375","00:00:42.243","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","376","00:00:42.401","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","377","00:00:42.476","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","378","00:00:42.543","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","379","00:00:42.823","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","380","00:00:42.831"," S    ","606","8","40 07 60 00 00 00 00 00","@.`....."
"USB-to-CAN V2 compact  CAN-1","381","00:00:42.831","      ","586","8","4B 07 60 00 01 00 00 00","K.`....."
"USB-to-CAN V2 compact  CAN-1","382","00:00:42.834","      ","586","8","80 07 60 00 00 00 02 06","..`....."
"USB-to-CAN V2 compact  CAN-1","383","00:00:42.843","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","384","00:00:42.914","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","385","00:00:43.007","      ","705","1","05","."
