Start Time  Tuesday January 11 2022 18:34:22
Bitrate   500 kbit/s
Operating Mode  Std Ext ErrDet
Driver Version  4.1.212.0
"Bus","No","Time","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","1,359","00:00:27.338","      ","182","4","51 C0 A1 00","Q..."
"USB-to-CAN V2 compact  CAN-1","1,360","00:00:27.359","      ","186","6","37 86 D0 74 FF FF","7..t.."
"USB-to-CAN V2 compact  CAN-1","1,361","00:00:27.403","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,362","00:00:27.413","      ","305","8","2C 52 FF FF D9 BE 09 00",",R......"
"USB-to-CAN V2 compact  CAN-1","1,363","00:00:27.413","      ","304","8","00 00 00 00 7F 19 06 00","......."
"USB-to-CAN V2 compact  CAN-1","1,364","00:00:27.424","      ","306","8","C8 71 FA FF 27 A9 13 00",".q..'..."
"USB-to-CAN V2 compact  CAN-1","1,365","00:00:27.435","      ","204","2","3F 20","? "
"USB-to-CAN V2 compact  CAN-1","1,366","00:00:27.435","      ","205","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,367","00:00:27.436","      ","185","6","37 92 6A C4 FF FF","7.j..."
"USB-to-CAN V2 compact  CAN-1","1,368","00:00:27.436","      ","184","6","37 92 E7 B0 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,369","00:00:27.446","      ","206","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,370","00:00:27.447","      ","186","6","37 92 D0 74 FF FF","7..t.."
"USB-to-CAN V2 compact  CAN-1","1,371","00:00:27.453","      ","602","8","2B 02 20 10 00 01 00 00","+. ....."
"USB-to-CAN V2 compact  CAN-1","1,372","00:00:27.456","      ","582","8","60 02 20 10 00 00 00 00","`. ....."
"USB-to-CAN V2 compact  CAN-1","1,373","00:00:27.458","      ","204","2","2F 20","/ "
"USB-to-CAN V2 compact  CAN-1","1,374","00:00:27.458","      ","205","2","2F 00","/."
"USB-to-CAN V2 compact  CAN-1","1,375","00:00:27.458","      ","305","8","2C 52 FF FF 43 8B 08 00",",R..C..."
"USB-to-CAN V2 compact  CAN-1","1,376","00:00:27.466","      ","185","6","37 82 67 C4 FF FF","7.g..."
"USB-to-CAN V2 compact  CAN-1","1,377","00:00:27.466","      ","184","6","37 82 0D B1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,378","00:00:27.467","      ","602","8","2B 03 20 0E 01 00 00 00","+. ....."
"USB-to-CAN V2 compact  CAN-1","1,379","00:00:27.470","      ","582","8","60 03 20 0E 00 00 00 00","`. ....."
"USB-to-CAN V2 compact  CAN-1","1,380","00:00:27.470","      ","206","2","2F 00","/."
"USB-to-CAN V2 compact  CAN-1","1,381","00:00:27.471","      ","306","8","C8 71 FA FF 4B 1E 16 00",".q..K..."
"USB-to-CAN V2 compact  CAN-1","1,382","00:00:27.474","      ","602","8","2B 02 20 0E 00 01 00 00","+. ....."
"USB-to-CAN V2 compact  CAN-1","1,383","00:00:27.477","      ","582","8","60 02 20 0E 00 00 00 00","`. ....."
"USB-to-CAN V2 compact  CAN-1","1,384","00:00:27.477","      ","186","6","37 82 C3 74 FF FF","7..t.."
"USB-to-CAN V2 compact  CAN-1","1,385","00:00:27.482","      ","204","2","3F 20","? "
"USB-to-CAN V2 compact  CAN-1","1,386","00:00:27.482","      ","205","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,387","00:00:27.485","      ","602","8","2B 03 20 0C 01 00 00 00","+. ....."
"USB-to-CAN V2 compact  CAN-1","1,388","00:00:27.488","      ","582","8","60 03 20 0C 00 00 00 00","`. ....."
"USB-to-CAN V2 compact  CAN-1","1,389","00:00:27.494","      ","206","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,390","00:00:27.496","      ","185","6","37 92 5F C4 FF FF","7._..."
"USB-to-CAN V2 compact  CAN-1","1,391","00:00:27.496","      ","184","6","37 92 15 B1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,392","00:00:27.497","      ","602","8","2B 02 20 0F 00 01 00 00","+. ....."
"USB-to-CAN V2 compact  CAN-1","1,393","00:00:27.500","      ","582","8","60 02 20 0F 00 00 00 00","`. ....."
"USB-to-CAN V2 compact  CAN-1","1,394","00:00:27.507","      ","186","6","37 92 A8 74 FF FF","7..t.."
"USB-to-CAN V2 compact  CAN-1","1,395","00:00:27.509","      ","602","8","2B 03 20 0D 01 00 00 00","+. ....."
"USB-to-CAN V2 compact  CAN-1","1,396","00:00:27.512","      ","582","8","60 03 20 0D 00 00 00 00","`. ....."
"USB-to-CAN V2 compact  CAN-1","1,397","00:00:27.521","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,398","00:00:27.526","      ","185","6","37 92 56 C4 FF FF","7.V..."
"USB-to-CAN V2 compact  CAN-1","1,399","00:00:27.526","      ","184","6","37 92 1B B1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,400","00:00:27.537","      ","186","6","37 92 72 74 FF FF","7.rt.."
"USB-to-CAN V2 compact  CAN-1","1,401","00:00:27.542","      ","182","4","55 B7 9D 00","U..."
"USB-to-CAN V2 compact  CAN-1","1,402","00:00:27.556","      ","185","6","37 92 39 C4 FF FF","7.9..."
"USB-to-CAN V2 compact  CAN-1","1,403","00:00:27.556","      ","184","6","37 92 29 B1 FF FF","7.)..."
"USB-to-CAN V2 compact  CAN-1","1,404","00:00:27.565","      ","204","2","2F 20","/ "
"USB-to-CAN V2 compact  CAN-1","1,405","00:00:27.565","      ","205","2","2F 00","/."
"USB-to-CAN V2 compact  CAN-1","1,406","00:00:27.565","      ","305","8","2C 52 FF FF D9 BE 09 00",",R......"
"USB-to-CAN V2 compact  CAN-1","1,407","00:00:27.565","      ","206","2","2F 00","/."
"USB-to-CAN V2 compact  CAN-1","1,408","00:00:27.566","      ","306","8","C8 71 FA FF EA 35 17 00",".q...5.."
"USB-to-CAN V2 compact  CAN-1","1,409","00:00:27.567","      ","186","6","37 82 0C 74 FF FF","7..t.."
"USB-to-CAN V2 compact  CAN-1","1,410","00:00:27.576","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,411","00:00:27.586","      ","185","6","37 82 09 C4 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,412","00:00:27.586","      ","184","6","37 82 44 B1 FF FF","7.D..."
"USB-to-CAN V2 compact  CAN-1","1,413","00:00:27.589","      ","206","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,414","00:00:27.597","      ","186","6","37 92 93 73 FF FF","7..s.."
"USB-to-CAN V2 compact  CAN-1","1,415","00:00:27.601","      ","204","2","3F 20","? "
"USB-to-CAN V2 compact  CAN-1","1,416","00:00:27.601","      ","205","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,417","00:00:27.616","      ","185","6","37 92 BA C3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,418","00:00:27.616","      ","184","6","37 92 6D B1 FF FF","7.m..."
"USB-to-CAN V2 compact  CAN-1","1,419","00:00:27.627","      ","186","6","37 92 24 73 FF FF","7.$s.."
"USB-to-CAN V2 compact  CAN-1","1,420","00:00:27.646","      ","185","6","37 92 5A C3 FF FF","7.Z..."
"USB-to-CAN V2 compact  CAN-1","1,421","00:00:27.646","      ","184","6","37 92 9D B1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,422","00:00:27.657","      ","186","6","37 92 AA 72 FF FF","7..r.."
"USB-to-CAN V2 compact  CAN-1","1,423","00:00:27.676","      ","185","6","37 92 FD C2 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,424","00:00:27.676","      ","184","6","37 92 DB B1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,425","00:00:27.687","      ","186","6","37 92 15 72 FF FF","7..r.."
"USB-to-CAN V2 compact  CAN-1","1,426","00:00:27.706","      ","185","6","37 92 98 C2 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,427","00:00:27.706","      ","184","6","37 92 2D B2 FF FF","7.-..."
"USB-to-CAN V2 compact  CAN-1","1,428","00:00:27.717","      ","186","6","37 92 69 71 FF FF","7.iq.."
"USB-to-CAN V2 compact  CAN-1","1,429","00:00:27.736","      ","185","6","37 92 2A C2 FF FF","7.*..."
"USB-to-CAN V2 compact  CAN-1","1,430","00:00:27.736","      ","184","6","37 92 7B B2 FF FF","7.{..."
"USB-to-CAN V2 compact  CAN-1","1,431","00:00:27.747","      ","186","6","37 92 8A 70 FF FF","7..p.."
"USB-to-CAN V2 compact  CAN-1","1,432","00:00:27.766","      ","185","6","37 92 B1 C1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,433","00:00:27.766","      ","184","6","37 92 C9 B2 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,434","00:00:27.777","      ","186","6","37 92 8D 6F FF FF","7..o.."
"USB-to-CAN V2 compact  CAN-1","1,435","00:00:27.796","      ","185","6","37 92 28 C1 FF FF","7.(..."
"USB-to-CAN V2 compact  CAN-1","1,436","00:00:27.796","      ","184","6","37 92 1A B3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,437","00:00:27.807","      ","186","6","37 92 74 6E FF FF","7.tn.."
"USB-to-CAN V2 compact  CAN-1","1,438","00:00:27.826","      ","185","6","37 92 97 C0 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,439","00:00:27.826","      ","184","6","37 92 70 B3 FF FF","7.p..."
"USB-to-CAN V2 compact  CAN-1","1,440","00:00:27.837","      ","186","6","37 92 23 6D FF FF","7.#m.."
"USB-to-CAN V2 compact  CAN-1","1,441","00:00:27.856","      ","185","6","37 92 FA BF FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,442","00:00:27.856","      ","184","6","37 92 D3 B3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,443","00:00:27.863","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,444","00:00:27.867","      ","186","6","37 92 BA 6B FF FF","7..k.."
"USB-to-CAN V2 compact  CAN-1","1,445","00:00:27.875","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,446","00:00:27.886","      ","185","6","37 92 4A BF FF FF","7.J..."
"USB-to-CAN V2 compact  CAN-1","1,447","00:00:27.886","      ","184","6","37 92 45 B4 FF FF","7.E..."
"USB-to-CAN V2 compact  CAN-1","1,448","00:00:27.897","      ","186","6","37 92 43 6A FF FF","7.Cj.."
"USB-to-CAN V2 compact  CAN-1","1,449","00:00:27.916","      ","185","6","37 92 93 BE FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,450","00:00:27.916","      ","184","6","37 92 C4 B4 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,451","00:00:27.927","      ","186","6","37 92 9D 68 FF FF","7..h.."
"USB-to-CAN V2 compact  CAN-1","1,452","00:00:27.946","      ","185","6","37 92 BE BD FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,453","00:00:27.946","      ","184","6","37 92 4E B5 FF FF","7.N..."
"USB-to-CAN V2 compact  CAN-1","1,454","00:00:27.954","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,455","00:00:27.957","      ","186","6","37 92 01 67 FF FF","7..g.."
"USB-to-CAN V2 compact  CAN-1","1,456","00:00:27.976","      ","185","6","37 92 E3 BC FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,457","00:00:27.976","      ","184","6","37 92 E1 B5 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,458","00:00:27.987","      ","186","6","37 92 33 65 FF FF","7.3e.."
"USB-to-CAN V2 compact  CAN-1","1,459","00:00:28.006","      ","185","6","37 92 FE BB FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,460","00:00:28.006","      ","184","6","37 92 6E B6 FF FF","7.n..."
"USB-to-CAN V2 compact  CAN-1","1,461","00:00:28.017","      ","186","6","37 92 62 63 FF FF","7.bc.."
"USB-to-CAN V2 compact  CAN-1","1,462","00:00:28.036","      ","185","6","37 92 16 BB FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,463","00:00:28.036","      ","184","6","37 92 FE B6 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,464","00:00:28.047","      ","186","6","37 92 9A 61 FF FF","7..a.."
"USB-to-CAN V2 compact  CAN-1","1,465","00:00:28.066","      ","185","6","37 92 27 BA FF FF","7.'..."
"USB-to-CAN V2 compact  CAN-1","1,466","00:00:28.066","      ","184","6","37 92 9C B7 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,467","00:00:28.077","      ","186","6","37 92 B0 5F FF FF","7.._.."
"USB-to-CAN V2 compact  CAN-1","1,468","00:00:28.096","      ","185","6","37 92 37 B9 FF FF","7.7..."
"USB-to-CAN V2 compact  CAN-1","1,469","00:00:28.096","      ","184","6","37 92 3B B8 FF FF","7.;..."
"USB-to-CAN V2 compact  CAN-1","1,470","00:00:28.107","      ","186","6","37 92 9F 5D FF FF","7..].."
"USB-to-CAN V2 compact  CAN-1","1,471","00:00:28.126","      ","185","6","37 92 31 B8 FF FF","7.1..."
"USB-to-CAN V2 compact  CAN-1","1,472","00:00:28.126","      ","184","6","37 92 DE B8 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,473","00:00:28.130","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,474","00:00:28.138","      ","186","6","37 92 48 5B FF FF","7.H[.."
"USB-to-CAN V2 compact  CAN-1","1,475","00:00:28.156","      ","185","6","37 92 1C B7 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,476","00:00:28.156","      ","184","6","37 92 6E B9 FF FF","7.n..."
"USB-to-CAN V2 compact  CAN-1","1,477","00:00:28.168","      ","186","6","37 92 F4 58 FF FF","7..X.."
"USB-to-CAN V2 compact  CAN-1","1,478","00:00:28.176","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,479","00:00:28.186","      ","185","6","37 92 EF B5 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,480","00:00:28.186","      ","184","6","37 92 22 BA FF FF","7.""..."
"USB-to-CAN V2 compact  CAN-1","1,481","00:00:28.198","      ","186","6","37 92 C6 56 FF FF","7..V.."
"USB-to-CAN V2 compact  CAN-1","1,482","00:00:28.216","      ","185","6","37 92 C7 B4 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,483","00:00:28.216","      ","184","6","37 92 D4 BA FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,484","00:00:28.228","      ","186","6","37 92 65 54 FF FF","7.eT.."
"USB-to-CAN V2 compact  CAN-1","1,485","00:00:28.246","      ","185","6","37 92 A7 B3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,486","00:00:28.246","      ","184","6","37 92 A2 BB FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,487","00:00:28.258","      ","186","6","37 92 E8 51 FF FF","7..Q.."
"USB-to-CAN V2 compact  CAN-1","1,488","00:00:28.276","      ","185","6","37 92 79 B2 FF FF","7.y..."
"USB-to-CAN V2 compact  CAN-1","1,489","00:00:28.276","      ","184","6","37 92 60 BC FF FF","7.`..."
"USB-to-CAN V2 compact  CAN-1","1,490","00:00:28.288","      ","186","6","37 92 11 4F FF FF","7..O.."
"USB-to-CAN V2 compact  CAN-1","1,491","00:00:28.306","      ","185","6","37 92 44 B1 FF FF","7.D..."
"USB-to-CAN V2 compact  CAN-1","1,492","00:00:28.306","      ","184","6","37 92 09 BD FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,493","00:00:28.318","      ","186","6","37 92 47 4C FF FF","7.GL.."
"USB-to-CAN V2 compact  CAN-1","1,494","00:00:28.330","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,495","00:00:28.336","      ","185","6","37 92 1E B0 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,496","00:00:28.336","      ","184","6","37 92 C6 BD FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,497","00:00:28.348","      ","186","6","37 92 95 49 FF FF","7..I.."
"USB-to-CAN V2 compact  CAN-1","1,498","00:00:28.366","      ","185","6","37 92 08 AF FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,499","00:00:28.366","      ","184","6","37 92 83 BE FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,500","00:00:28.378","      ","186","6","37 92 02 47 FF FF","7..G.."
"USB-to-CAN V2 compact  CAN-1","1,501","00:00:28.396","      ","185","6","37 92 E6 AD FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,502","00:00:28.396","      ","184","6","37 92 3A BF FF FF","7.:..."
"USB-to-CAN V2 compact  CAN-1","1,503","00:00:28.408","      ","186","6","37 92 25 44 FF FF","7.%D.."
"USB-to-CAN V2 compact  CAN-1","1,504","00:00:28.426","      ","185","6","37 92 D6 AC FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,505","00:00:28.426","      ","184","6","37 92 F6 BF FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,506","00:00:28.438","      ","186","6","37 92 61 41 FF FF","7.aA.."
"USB-to-CAN V2 compact  CAN-1","1,507","00:00:28.456","      ","185","6","37 92 B1 AB FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,508","00:00:28.456","      ","184","6","37 92 A3 C0 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,509","00:00:28.468","      ","186","6","37 92 85 3E FF FF","7..>.."
"USB-to-CAN V2 compact  CAN-1","1,510","00:00:28.476","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,511","00:00:28.486","      ","185","6","37 92 7D AA FF FF","7.}..."
"USB-to-CAN V2 compact  CAN-1","1,512","00:00:28.486","      ","184","6","37 92 65 C1 FF FF","7.e..."
"USB-to-CAN V2 compact  CAN-1","1,513","00:00:28.498","      ","186","6","37 92 F7 3B FF FF","7..;.."
"USB-to-CAN V2 compact  CAN-1","1,514","00:00:28.516","      ","185","6","37 92 50 A9 FF FF","7.P..."
"USB-to-CAN V2 compact  CAN-1","1,515","00:00:28.516","      ","184","6","37 92 26 C2 FF FF","7.&..."
"USB-to-CAN V2 compact  CAN-1","1,516","00:00:28.521","      ","706","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,517","00:00:28.528","      ","186","6","37 92 34 39 FF FF","7.49.."
"USB-to-CAN V2 compact  CAN-1","1,518","00:00:28.546","      ","185","6","37 92 30 A8 FF FF","7.0..."
"USB-to-CAN V2 compact  CAN-1","1,519","00:00:28.546","      ","184","6","37 92 D4 C2 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,520","00:00:28.558","      ","186","6","37 92 80 36 FF FF","7..6.."
"USB-to-CAN V2 compact  CAN-1","1,521","00:00:28.576","      ","185","6","37 92 04 A7 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,522","00:00:28.576","      ","184","6","37 92 8B C3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,523","00:00:28.588","      ","186","6","37 92 E2 33 FF FF","7..3.."
"USB-to-CAN V2 compact  CAN-1","1,524","00:00:28.606","      ","185","6","37 92 ED A5 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,525","00:00:28.606","      ","184","6","37 92 3D C4 FF FF","7.=..."
"USB-to-CAN V2 compact  CAN-1","1,526","00:00:28.618","      ","186","6","37 92 15 31 FF FF","7..1.."
"USB-to-CAN V2 compact  CAN-1","1,527","00:00:28.636","      ","185","6","37 92 CA A4 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,528","00:00:28.636","      ","184","6","37 92 F5 C4 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,529","00:00:28.648","      ","186","6","37 92 80 2E FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,530","00:00:28.666","      ","185","6","37 92 9C A3 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,531","00:00:28.666","      ","184","6","37 92 A3 C5 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,532","00:00:28.678","      ","186","6","37 92 BF 2B FF FF","7..+.."
"USB-to-CAN V2 compact  CAN-1","1,533","00:00:28.696","      ","185","6","37 92 81 A2 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,534","00:00:28.696","      ","184","6","37 92 51 C6 FF FF","7.Q..."
"USB-to-CAN V2 compact  CAN-1","1,535","00:00:28.708","      ","186","6","37 92 13 29 FF FF","7..).."
"USB-to-CAN V2 compact  CAN-1","1,536","00:00:28.726","      ","185","6","37 92 58 A1 FF FF","7.X..."
"USB-to-CAN V2 compact  CAN-1","1,537","00:00:28.726","      ","184","6","37 92 11 C7 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,538","00:00:28.738","      ","186","6","37 92 29 26 FF FF","7.)&.."
"USB-to-CAN V2 compact  CAN-1","1,539","00:00:28.756","      ","185","6","37 92 3A A0 FF FF","7.:..."
"USB-to-CAN V2 compact  CAN-1","1,540","00:00:28.756","      ","184","6","37 92 D3 C7 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,541","00:00:28.768","      ","186","6","37 92 76 23 FF FF","7.v#.."
"USB-to-CAN V2 compact  CAN-1","1,542","00:00:28.776","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,543","00:00:28.782","      ","182","4","55 B2 9D 00","U..."
"USB-to-CAN V2 compact  CAN-1","1,544","00:00:28.786","      ","185","6","37 92 21 9F FF FF","7.!..."
"USB-to-CAN V2 compact  CAN-1","1,545","00:00:28.786","      ","184","6","37 92 8C C8 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,546","00:00:28.796","      ","204","2","2F 20","/ "
"USB-to-CAN V2 compact  CAN-1","1,547","00:00:28.796","      ","205","2","2F 00","/."
"USB-to-CAN V2 compact  CAN-1","1,548","00:00:28.796","      ","305","8","2C 52 FF FF BA 69 0A 00",",R...i.."
"USB-to-CAN V2 compact  CAN-1","1,549","00:00:28.796","      ","206","2","2F 00","/."
"USB-to-CAN V2 compact  CAN-1","1,550","00:00:28.798","      ","703","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,551","00:00:28.798","      ","186","6","37 82 E5 20 FF FF","7.. .."
"USB-to-CAN V2 compact  CAN-1","1,552","00:00:28.816","      ","185","6","37 82 EE 9D FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,553","00:00:28.816","      ","184","6","37 82 46 C9 FF FF","7.F..."
"USB-to-CAN V2 compact  CAN-1","1,554","00:00:28.820","      ","206","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,555","00:00:28.828","      ","186","6","37 92 35 1E FF FF","7.5..."
"USB-to-CAN V2 compact  CAN-1","1,556","00:00:28.832","      ","204","2","3F 20","? "
"USB-to-CAN V2 compact  CAN-1","1,557","00:00:28.832","      ","205","2","3F 00","?."
"USB-to-CAN V2 compact  CAN-1","1,558","00:00:28.846","      ","185","6","37 92 C7 9C FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,559","00:00:28.846","      ","184","6","37 92 03 CA FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,560","00:00:28.858","      ","186","6","37 92 71 1B FF FF","7.q..."
"USB-to-CAN V2 compact  CAN-1","1,561","00:00:28.876","      ","185","6","37 92 90 9B FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,562","00:00:28.876","      ","184","6","37 92 AD CA FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,563","00:00:28.888","      ","186","6","37 92 78 18 FF FF","7.x..."
"USB-to-CAN V2 compact  CAN-1","1,564","00:00:28.906","      ","185","6","37 92 56 9A FF FF","7.V..."
"USB-to-CAN V2 compact  CAN-1","1,565","00:00:28.906","      ","184","6","37 92 64 CB FF FF","7.d..."
"USB-to-CAN V2 compact  CAN-1","1,566","00:00:28.918","      ","186","6","37 92 E3 15 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,567","00:00:28.936","      ","185","6","37 92 31 99 FF FF","7.1..."
"USB-to-CAN V2 compact  CAN-1","1,568","00:00:28.936","      ","184","6","37 92 15 CC FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,569","00:00:28.948","      ","186","6","37 92 3D 13 FF FF","7.=..."
"USB-to-CAN V2 compact  CAN-1","1,570","00:00:28.954","      ","704","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,571","00:00:28.966","      ","185","6","37 92 01 98 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,572","00:00:28.966","      ","184","6","37 92 BB CC FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,573","00:00:28.978","      ","186","6","37 92 84 10 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,574","00:00:28.996","      ","185","6","37 92 B9 96 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,575","00:00:28.996","      ","184","6","37 92 72 CD FF FF","7.r..."
"USB-to-CAN V2 compact  CAN-1","1,576","00:00:29.008","      ","186","6","37 92 92 0D FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,577","00:00:29.026","      ","185","6","37 92 72 95 FF FF","7.r..."
"USB-to-CAN V2 compact  CAN-1","1,578","00:00:29.026","      ","184","6","37 92 26 CE FF FF","7.&..."
"USB-to-CAN V2 compact  CAN-1","1,579","00:00:29.038","      ","186","6","37 92 BF 0A FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,580","00:00:29.056","      ","184","6","37 92 D8 CE FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,581","00:00:29.056","      ","185","6","37 92 31 94 FF FF","7.1..."
"USB-to-CAN V2 compact  CAN-1","1,582","00:00:29.068","      ","186","6","37 92 37 08 FF FF","7.7..."
"USB-to-CAN V2 compact  CAN-1","1,583","00:00:29.076","      ","702","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,584","00:00:29.086","      ","185","6","37 92 FA 92 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,585","00:00:29.086","      ","184","6","37 92 9F CF FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,586","00:00:29.098","      ","186","6","37 92 95 05 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,587","00:00:29.116","      ","185","6","37 92 D8 91 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,588","00:00:29.116","      ","184","6","37 92 5B D0 FF FF","7.[..."
"USB-to-CAN V2 compact  CAN-1","1,589","00:00:29.128","      ","186","6","37 92 13 03 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,590","00:00:29.130","      ","705","1","05","."
"USB-to-CAN V2 compact  CAN-1","1,591","00:00:29.146","      ","185","6","37 92 A8 90 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,592","00:00:29.146","      ","184","6","37 92 14 D1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,593","00:00:29.158","      ","186","6","37 92 2B 00 FF FF","7.+..."
"USB-to-CAN V2 compact  CAN-1","1,594","00:00:29.176","      ","185","6","37 92 66 8F FF FF","7.f..."
"USB-to-CAN V2 compact  CAN-1","1,595","00:00:29.176","      ","184","6","37 92 D6 D1 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,596","00:00:29.188","      ","186","6","37 92 43 FD FE FF","7.C..."
"USB-to-CAN V2 compact  CAN-1","1,597","00:00:29.206","      ","185","6","37 92 32 8E FF FF","7.2..."
"USB-to-CAN V2 compact  CAN-1","1,598","00:00:29.206","      ","184","6","37 92 83 D2 FF FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,599","00:00:29.218","      ","186","6","37 92 B2 FA FE FF","7....."
"USB-to-CAN V2 compact  CAN-1","1,600","00:00:29.236","      ","185","6","37 92 EB 8C FF FF","7....."
