Start Time  Tuesday January 11 2022 18:24:02,,,,,,,
Bitrate   500 kbit/s,,,,,,,
Operating Mode  Std Ext ErrDet,,,,,,,
Driver Version  4.1.212.0,,,,,,,
Bus,No,Time,State,ID (hex),DLC,Data (hex),ASCII
USB-to-CAN V2 compact  CAN-1,"1,070",00:50.1,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,071",00:50.1,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,072",00:50.1,      ,205,2,0F 20,. 
USB-to-CAN V2 compact  CAN-1,"1,073",00:50.1,      ,185,6,33 03 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,074",00:50.2,      ,185,6,37 82 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,075",00:50.2,      ,605,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,076",00:50.2,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,077",00:50.2,      ,605,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,078",00:50.2,      ,585,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,079",00:50.2,      ,185,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,080",00:50.2,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,081",00:50.2,      ,605,8,23 7C 60 00 00 00 00 00,#|`.....
USB-to-CAN V2 compact  CAN-1,"1,082",00:50.3,      ,585,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,"1,083",00:50.3,      ,605,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,"1,084",00:50.3,      ,585,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,085",00:50.3,      ,205,2,1F 20,. 
USB-to-CAN V2 compact  CAN-1,"1,086",00:50.3,      ,185,6,37 83 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,087",00:50.3,      ,185,6,37 96 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,088",00:50.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,089",00:50.3,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,090",00:50.3,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,091",00:50.3,      ,605,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,092",00:50.3,      ,585,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,093",00:50.4,      ,706,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,094",00:50.4,      ,205,2,07 20,. 
USB-to-CAN V2 compact  CAN-1,"1,095",00:50.4,      ,185,6,37 97 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,096",00:50.4,      ,185,6,33 06 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,097",00:50.4,      ,0,2,81 06,..
USB-to-CAN V2 compact  CAN-1,"1,098",00:50.4,      ,606,8,2B 17 10 00 C8 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,099",00:50.5,      ,606,8,80 17 10 00 00 00 04 05,........
USB-to-CAN V2 compact  CAN-1,"1,100",00:50.6,      ,706,1,0,.
USB-to-CAN V2 compact  CAN-1,"1,101",00:50.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,102",00:50.7,      ,606,8,2B 17 10 00 C8 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,103",00:50.7,      ,586,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,104",00:50.7,      ,706,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,105",00:50.7,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,106",00:50.8,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,107",00:50.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,108",00:50.9,      ,706,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,109",00:50.9,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,110",00:51.1,      ,706,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,111",00:51.1,      ,606,8,2B 17 10 00 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,112",00:51.1,      ,586,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,113",00:51.1,      ,606,8,40 0A 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,114",00:51.1,      ,586,8,41 0A 10 00 0F 00 00 00,A.......
USB-to-CAN V2 compact  CAN-1,"1,115",00:51.1,      ,606,8,60 00 00 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,116",00:51.1,      ,586,8,00 46 36 48 31 41 20 20,.F6H1A  
USB-to-CAN V2 compact  CAN-1,"1,117",00:51.1,      ,606,8,70 00 00 00 00 00 00 00,p.......
USB-to-CAN V2 compact  CAN-1,"1,118",00:51.1,      ,586,8,10 20 20 20 20 20 20 20,.       
USB-to-CAN V2 compact  CAN-1,"1,119",00:51.1,      ,606,8,60 00 00 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,120",00:51.1,      ,586,8,0D 00 00 00 00 00 00 00,........
USB-to-CAN V2 compact  CAN-1,"1,121",00:51.1,      ,606,8,40 41 60 00 00 00 00 00,@A`.....
USB-to-CAN V2 compact  CAN-1,"1,122",00:51.1,      ,586,8,4B 41 60 00 50 02 00 00,KA`.P...
USB-to-CAN V2 compact  CAN-1,"1,123",00:51.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,124",00:51.1,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,125",00:51.1,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,126",00:51.1,      ,606,8,23 69 20 00 BD 4D AF 4F,#i ..M.O
USB-to-CAN V2 compact  CAN-1,"1,127",00:51.2,      ,586,8,60 69 20 00 00 00 00 00,`i .....
USB-to-CAN V2 compact  CAN-1,"1,128",00:51.2,      ,606,8,40 6A 20 00 00 00 00 00,@j .....
USB-to-CAN V2 compact  CAN-1,"1,129",00:51.2,      ,586,8,4B 6A 20 00 32 9B 00 00,Kj .2...
USB-to-CAN V2 compact  CAN-1,"1,130",00:51.2,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,131",00:51.2,      ,606,8,40 01 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,132",00:51.2,      ,586,8,4F 01 10 00 00 00 00 00,O.......
USB-to-CAN V2 compact  CAN-1,"1,133",00:51.2,      ,606,8,40 02 20 00 00 00 00 00,@. .....
USB-to-CAN V2 compact  CAN-1,"1,134",00:51.2,      ,586,8,4B 02 20 00 00 00 00 00,K. .....
USB-to-CAN V2 compact  CAN-1,"1,135",00:51.2,      ,606,8,40 72 20 00 00 00 00 00,@r .....
USB-to-CAN V2 compact  CAN-1,"1,136",00:51.2,      ,586,8,4B 72 20 00 00 80 00 00,Kr .....
USB-to-CAN V2 compact  CAN-1,"1,137",00:51.3,      ,606,8,40 00 20 00 00 00 00 00,@. .....
USB-to-CAN V2 compact  CAN-1,"1,138",00:51.3,      ,586,8,4B 00 20 00 00 00 00 00,K. .....
USB-to-CAN V2 compact  CAN-1,"1,139",00:51.3,      ,606,8,40 02 10 00 00 00 00 00,@.......
USB-to-CAN V2 compact  CAN-1,"1,140",00:51.3,      ,586,8,43 02 10 00 50 02 1F 02,C...P...
USB-to-CAN V2 compact  CAN-1,"1,141",00:51.3,      ,606,8,40 41 60 00 00 00 00 00,@A`.....
USB-to-CAN V2 compact  CAN-1,"1,142",00:51.3,      ,586,8,4B 41 60 00 50 02 00 00,KA`.P...
USB-to-CAN V2 compact  CAN-1,"1,143",00:51.3,      ,606,8,23 00 18 01 86 01 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,144",00:51.3,      ,586,8,60 00 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,145",00:51.3,      ,606,8,2F 00 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,146",00:51.3,      ,586,8,60 00 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,147",00:51.3,      ,606,8,2B 00 18 03 2C 01 00 00,"+...,..."
USB-to-CAN V2 compact  CAN-1,"1,148",00:51.3,      ,586,8,60 00 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,149",00:51.3,      ,606,8,2B 00 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,150",00:51.3,      ,586,8,60 00 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,151",00:51.3,      ,606,8,2F 00 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,152",00:51.3,      ,586,8,60 00 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,153",00:51.3,      ,606,8,23 00 1A 01 10 00 41 60,#.....A`
USB-to-CAN V2 compact  CAN-1,"1,154",00:51.3,      ,586,8,60 00 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,155",00:51.4,      ,606,8,23 00 1A 02 20 00 64 60,#... .d`
USB-to-CAN V2 compact  CAN-1,"1,156",00:51.4,      ,586,8,60 00 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,157",00:51.4,      ,606,8,2F 00 1A 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,158",00:51.4,      ,586,8,60 00 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,159",00:51.4,      ,606,8,23 00 18 01 86 01 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,160",00:51.4,      ,586,8,60 00 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,161",00:51.4,      ,606,8,23 01 18 01 86 02 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,162",00:51.4,      ,586,8,60 01 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,163",00:51.4,      ,606,8,2F 01 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,164",00:51.4,      ,586,8,60 01 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,165",00:51.4,      ,606,8,2B 01 18 03 B8 0B 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,166",00:51.4,      ,586,8,60 01 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,167",00:51.4,      ,606,8,2B 01 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,168",00:51.4,      ,586,8,60 01 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,169",00:51.4,      ,606,8,2F 01 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,170",00:51.4,      ,586,8,60 01 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,171",00:51.5,      ,606,8,23 01 1A 01 20 00 6C 60,#... .l`
USB-to-CAN V2 compact  CAN-1,"1,172",00:51.5,      ,586,8,60 01 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,173",00:51.5,      ,606,8,23 01 1A 02 10 00 7E 20,#.....~ 
USB-to-CAN V2 compact  CAN-1,"1,174",00:51.5,      ,586,8,60 01 1A 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,175",00:51.5,      ,606,8,2F 01 1A 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,176",00:51.5,      ,586,8,60 01 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,177",00:51.5,      ,606,8,23 02 18 01 86 03 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,178",00:51.5,      ,586,8,60 02 18 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,179",00:51.5,      ,606,8,2F 02 18 02 FF 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,180",00:51.5,      ,586,8,60 02 18 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,181",00:51.5,      ,606,8,2B 02 18 03 B8 0B 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,182",00:51.5,      ,586,8,60 02 18 03 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,183",00:51.5,      ,606,8,2B 02 18 05 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,184",00:51.5,      ,586,8,60 02 18 05 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,185",00:51.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,186",00:51.5,      ,606,8,2F 02 1A 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,187",00:51.5,      ,586,8,60 02 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,188",00:51.5,      ,606,8,23 02 1A 01 10 00 47 20,#.....G 
USB-to-CAN V2 compact  CAN-1,"1,189",00:51.5,      ,586,8,60 02 1A 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,190",00:51.6,      ,606,8,2F 02 1A 00 01 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,191",00:51.6,      ,586,8,60 02 1A 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,192",00:51.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,193",00:51.6,      ,606,8,23 00 14 01 06 02 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,194",00:51.6,      ,586,8,60 00 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,195",00:51.6,      ,606,8,2F 00 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,196",00:51.6,      ,586,8,60 00 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,197",00:51.6,      ,606,8,23 00 16 01 10 00 40 60,#.....@`
USB-to-CAN V2 compact  CAN-1,"1,198",00:51.6,      ,586,8,60 00 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,199",00:51.6,      ,606,8,2F 00 16 00 01 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,200",00:51.6,      ,586,8,60 00 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,201",00:51.6,      ,606,8,23 00 14 01 06 02 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,202",00:51.6,      ,586,8,60 00 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,203",00:51.6,      ,606,8,23 01 14 01 06 03 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,204",00:51.6,      ,586,8,60 01 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,205",00:51.6,      ,606,8,2F 01 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,206",00:51.6,      ,586,8,60 01 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,207",00:51.6,      ,606,8,23 01 16 01 20 00 7A 60,#... .z`
USB-to-CAN V2 compact  CAN-1,"1,208",00:51.6,      ,586,8,60 01 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,209",00:51.7,      ,606,8,23 01 16 02 20 00 81 60,#... ..`
USB-to-CAN V2 compact  CAN-1,"1,210",00:51.7,      ,586,8,60 01 16 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,211",00:51.7,      ,606,8,2F 01 16 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,212",00:51.7,      ,586,8,60 01 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,213",00:51.7,      ,606,8,23 01 14 01 06 03 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,214",00:51.7,      ,586,8,60 01 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,215",00:51.7,      ,606,8,23 02 14 01 06 04 00 80,#.......
USB-to-CAN V2 compact  CAN-1,"1,216",00:51.7,      ,586,8,60 02 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,217",00:51.7,      ,606,8,2F 02 16 00 00 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,218",00:51.7,      ,586,8,60 02 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,219",00:51.7,      ,606,8,23 02 16 01 20 01 FE 60,#... ..`
USB-to-CAN V2 compact  CAN-1,"1,220",00:51.7,      ,586,8,60 02 16 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,221",00:51.7,      ,606,8,23 02 16 02 20 02 FE 60,#... ..`
USB-to-CAN V2 compact  CAN-1,"1,222",00:51.7,      ,586,8,60 02 16 02 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,223",00:51.7,      ,606,8,2F 02 16 00 02 00 00 00,/.......
USB-to-CAN V2 compact  CAN-1,"1,224",00:51.7,      ,586,8,60 02 16 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,225",00:51.7,      ,606,8,23 02 14 01 06 04 00 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,226",00:51.7,      ,586,8,60 02 14 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,227",00:51.8,      ,606,8,40 40 60 00 00 00 00 00,@@`.....
USB-to-CAN V2 compact  CAN-1,"1,228",00:51.8,      ,586,8,4B 40 60 00 00 00 00 00,K@`.....
USB-to-CAN V2 compact  CAN-1,"1,229",00:51.8,      ,606,8,40 41 60 00 00 00 00 00,@A`.....
USB-to-CAN V2 compact  CAN-1,"1,230",00:51.8,      ,586,8,4B 41 60 00 50 02 00 00,KA`.P...
USB-to-CAN V2 compact  CAN-1,"1,231",00:51.8,      ,606,8,23 16 10 01 F4 01 03 00,#.......
USB-to-CAN V2 compact  CAN-1,"1,232",00:51.8,      ,586,8,60 16 10 01 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,233",00:51.8,      ,0,2,01 06,..
USB-to-CAN V2 compact  CAN-1,"1,234",00:51.8,      ,606,8,2B 17 10 00 C8 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,235",00:51.8,      ,186,6,50 02 00 00 00 00,P.....
USB-to-CAN V2 compact  CAN-1,"1,236",00:51.8,      ,586,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,237",00:51.8,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,238",00:51.8,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,239",00:51.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,240",00:51.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,241",00:52.0,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,242",00:52.0,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,243",00:52.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,244",00:52.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,245",00:52.2,      ,606,8,2B 17 10 00 00 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,246",00:52.2,      ,586,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,247",00:52.2,      ,606,8,2B 17 10 00 E8 03 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,248",00:52.2,      ,586,8,60 17 10 00 00 00 00 00,`.......
USB-to-CAN V2 compact  CAN-1,"1,249",00:52.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,250",00:52.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,251",00:52.4,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,252",00:52.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,253",00:52.8,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,254",00:52.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,255",00:52.9,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,256",00:53.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,257",00:53.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,258",00:53.2,      ,606,8,23 81 60 00 7D 4E 1B 00,#.`.}N..
USB-to-CAN V2 compact  CAN-1,"1,259",00:53.2,      ,586,8,60 81 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,260",00:53.2,      ,606,8,23 83 60 00 FD 06 00 00,#.`.....
USB-to-CAN V2 compact  CAN-1,"1,261",00:53.2,      ,586,8,60 83 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,262",00:53.2,      ,606,8,23 67 60 00 FF FF FF FF,#g`.....
USB-to-CAN V2 compact  CAN-1,"1,263",00:53.2,      ,586,8,60 67 60 00 00 00 00 00,`g`.....
USB-to-CAN V2 compact  CAN-1,"1,264",00:53.2,      ,606,8,2B 68 60 00 E8 03 00 00,+h`.....
USB-to-CAN V2 compact  CAN-1,"1,265",00:53.2,      ,586,8,60 68 60 00 00 00 00 00,`h`.....
USB-to-CAN V2 compact  CAN-1,"1,266",00:53.3,      ,606,8,2B 5D 60 00 02 00 00 00,+]`.....
USB-to-CAN V2 compact  CAN-1,"1,267",00:53.3,      ,586,8,60 5D 60 00 00 00 00 00,`]`.....
USB-to-CAN V2 compact  CAN-1,"1,268",00:53.3,      ,606,8,23 85 60 00 FB 0D 00 00,#.`.....
USB-to-CAN V2 compact  CAN-1,"1,269",00:53.3,      ,586,8,60 85 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,270",00:53.3,      ,606,8,2B 07 60 00 01 00 00 00,+.`.....
USB-to-CAN V2 compact  CAN-1,"1,271",00:53.3,      ,586,8,60 07 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,272",00:53.3,      ,606,8,2B 5E 60 00 00 00 00 00,+^`.....
USB-to-CAN V2 compact  CAN-1,"1,273",00:53.3,      ,586,8,60 5E 60 00 00 00 00 00,`^`.....
USB-to-CAN V2 compact  CAN-1,"1,274",00:53.3,      ,606,8,23 64 20 00 84 00 01 02,#d .....
USB-to-CAN V2 compact  CAN-1,"1,275",00:53.3,      ,586,8,60 64 20 00 00 00 00 00,`d .....
USB-to-CAN V2 compact  CAN-1,"1,276",00:53.3,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,277",00:53.3,      ,606,8,40 66 20 00 00 00 00 00,@f .....
USB-to-CAN V2 compact  CAN-1,"1,278",00:53.3,      ,586,8,43 66 20 00 02 00 00 00,Cf .....
USB-to-CAN V2 compact  CAN-1,"1,279",00:53.3,      ,606,8,23 65 20 00 00 00 00 00,#e .....
USB-to-CAN V2 compact  CAN-1,"1,280",00:53.3,      ,586,8,60 65 20 00 00 00 00 00,`e .....
USB-to-CAN V2 compact  CAN-1,"1,281",00:53.3,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,282",00:53.3,      ,206,2,06 20,. 
USB-to-CAN V2 compact  CAN-1,"1,283",00:53.3,      ,186,6,50 03 00 00 00 00,P.....
USB-to-CAN V2 compact  CAN-1,"1,284",00:53.4,      ,186,6,31 02 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,"1,285",00:53.4,      ,206,2,07 00,..
USB-to-CAN V2 compact  CAN-1,"1,286",00:53.4,      ,186,6,31 03 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,"1,287",00:53.5,      ,186,6,31 02 00 00 00 00,1.....
USB-to-CAN V2 compact  CAN-1,"1,288",00:53.5,      ,186,6,33 02 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,289",00:53.5,      ,606,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,290",00:53.5,      ,586,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,291",00:53.5,      ,206,2,0F 20,. 
USB-to-CAN V2 compact  CAN-1,"1,292",00:53.5,      ,186,6,33 03 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,293",00:53.6,      ,186,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,294",00:53.6,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,295",00:53.6,      ,606,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,296",00:53.6,      ,586,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,297",00:53.6,      ,606,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,298",00:53.6,      ,586,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,299",00:53.7,      ,606,8,23 7C 60 00 00 00 00 00,#|`.....
USB-to-CAN V2 compact  CAN-1,"1,300",00:53.7,      ,586,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,"1,301",00:53.7,      ,606,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,"1,302",00:53.7,      ,586,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,303",00:53.7,      ,206,2,1F 20,. 
USB-to-CAN V2 compact  CAN-1,"1,304",00:53.7,      ,186,6,37 83 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,305",00:53.7,      ,186,6,37 96 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,306",00:53.8,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,307",00:53.8,      ,606,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,308",00:53.8,      ,586,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,309",00:53.8,      ,606,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,310",00:53.8,      ,586,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,311",00:53.8,      ,206,2,07 20,. 
USB-to-CAN V2 compact  CAN-1,"1,312",00:53.8,      ,186,6,37 97 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,313",00:53.8,      ,704,1,7F,
USB-to-CAN V2 compact  CAN-1,"1,314",00:53.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,315",00:53.8,      ,186,6,33 06 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,316",00:53.8,      ,0,2,81 04,..
USB-to-CAN V2 compact  CAN-1,"1,317",00:53.8,      ,604,8,2B 17 10 00 C8 00 00 00,+.......
USB-to-CAN V2 compact  CAN-1,"1,318",00:53.9,      ,702,1,5,.
